,Player,Player-additional,Season,wOBA,rRE24_wOBA
759,Matt Adams,adamsma01,2014,0.33668996415770613,1.194925373118254
760,Yangervis Solarte,solarya01,2015,0.32437785588752194,7.293030705448164
761,Chris Davis,davisch02,2014,0.30816893203883494,15.37019303650485
762,Alexei Ramírez,ramiral03,2008,0.3395159362549801,-0.4285314824701256
763,Michael Brantley,brantmi02,2013,0.3202207578253707,9.21227230906095
764,Jason Kubel,kubelja01,2008,0.34710097087378644,-4.252312458640791
765,Robinson Canó,canoro01,2006,0.37738492063492063,-19.409332645238095
766,Jack Cust,custja01,2009,0.34231136738056006,-1.9267127640856323
767,Nori Aoki,aokino01,2013,0.3257112781954887,6.3760974033082825
768,Brandon Phillips,phillbr01,2012,0.3250242718446602,6.67971503398058
769,Dustin Pedroia,pedrodu01,2009,0.3594505649717514,-10.599166949999985
770,Ryan Church,churcry01,2007,0.35206463878326993,-6.914973360456269
771,Michael Bourn,bournmi01,2010,0.30832828282828284,14.940491093939384
772,James Loney,loneyja01,2013,0.33884940778341793,-0.3751562030456803
773,Todd Frazier,frazito01,2013,0.31887437185929646,9.595689600000007
774,Michael Cuddyer,cuddymi01,2007,0.3477733118971061,-4.948594982315091
775,Omar Vizquel,vizquom01,2006,0.33102332814930013,3.349187438880257
776,Miguel Tejada,tejadmi01,2009,0.3448748137108793,-3.598862999403888
777,Skip Schumaker,schumsk01,2009,0.3378885077186964,-0.12454608473413487
778,Dexter Fowler,fowlede01,2010,0.3373393574297189,0.13012054819277452
779,Ben Revere,reverbe01,2015,0.3155643879173291,11.011233014308432
780,Paul Konerko,konerpa01,2009,0.36281523500810375,-12.67206252220423
781,Kosuke Fukudome,fukudko01,2009,0.3533467336683418,-7.946234400000034
782,Trevor Plouffe,plouftr01,2015,0.3210570522979398,8.163985746117271
783,Neil Walker,walkene01,2013,0.3332878228782288,2.016562809594088
784,Jay Bruce,bruceja01,2012,0.3525546623794212,-7.6200667964629965
785,José Guillén,guilljo01,2007,0.3546387195121951,-8.712442566768281
786,Nelson Cruz,cruzne02,2012,0.3355078125,0.8361981484375072
787,Josh Willingham,willijo03,2009,0.37500200000000006,-18.927475333200043
788,Xander Bogaerts,bogaexa01,2015,0.33796769230769236,-0.49415157138465027
789,Curtis Granderson,grandcu01,2014,0.32029555895865236,8.344859280551317
790,Alfonso Soriano,soriaal01,2011,0.3257599206349206,5.601768079761914
791,Nate McLouth,mclouna01,2009,0.34768824531516185,-5.376047519250426
792,Michael Young,youngmi02,2010,0.33585994397759106,0.5300737445378019
793,Franklin Gutierrez,gutiefr01,2009,0.3352659053833606,0.6771920084828391
794,Howie Kendrick,kendrho01,2011,0.3492270363951473,-6.365699421837071
795,Nori Aoki,aokino01,2014,0.32004066543438076,8.202348507948267
796,Hunter Pence,pencehu01,2012,0.32260145985401456,6.901524669781031
797,Johnny Damon,damonjo01,2007,0.33325704809286893,1.5419553293532484
798,Victor Martinez,martivi01,2010,0.36424577861163226,-14.057572652532826
799,Will Venable,venabwi01,2013,0.342204322200393,-3.0431723402750865
800,Mark Reynolds,reynoma01,2012,0.3346585820895522,0.720954835447781
801,Alberto Callaspo,callaal01,2012,0.3078779069767442,14.105754052325553
802,Emilio Bonifácio,bonifem01,2011,0.3346820349761526,0.6992244848966624
803,J.D. Drew,drewj.01,2010,0.3469521178637201,-5.447861154696149
804,Stephen Drew,drewst01,2008,0.3551498470948012,-9.56809151192658
805,Dave Roberts,roberda07,2006,0.33164991023339313,2.175792008258547
806,Brett Lawrie,lawribr01,2012,0.31927340823970035,8.35610493033708
807,A.J. Pierzynski,pierza.01,2012,0.35114591439688714,-7.58545810778209
808,Jay Bruce,bruceja01,2010,0.3652904929577465,-14.69010387500002
809,Carlos Santana,santaca01,2011,0.3508847926267281,-7.504853719815662
810,Starlin Castro,castrst01,2014,0.34099646017699115,-2.56904009876105
811,Cameron Maybin,maybica01,2011,0.3154661921708185,10.120347246975085
812,Neil Walker,walkene01,2015,0.32482608695652176,5.428840495652157
813,Adrian Beltré,beltrad01,2015,0.33713821138211386,-0.7392729170731993
814,José Vidro,vidrojo01,2007,0.34470081300813005,-4.521833659512188
815,Mike Cameron,camermi01,2007,0.33259259259259255,1.5242937777777854
816,Adam Jones,jonesad01,2011,0.33821788617886184,-1.3692901892683143
817,Chris Carter,cartech02,2013,0.3367585616438356,-0.639384798287681
